id,Geography,stateAbbr,stateFullName,lat,lng
122,"Daleville, Alabama",AL, Alabama,31.310171899999997,-85.7129908
123,"Daphne, Alabama",AL, Alabama,30.6035255,-87.9036047
124,"Dauphin Island, Alabama",AL, Alabama,30.255481099999997,-88.10972170000001
125,"Daviston, Alabama",AL, Alabama,33.0528992,-85.6396783
127,"Deatsville, Alabama",AL, Alabama,32.6081874,-86.39580720000001
128,"Decatur, Alabama",AL, Alabama,34.6059254,-86.9833417
131,"Demopolis, Alabama",AL, Alabama,32.517636100000004,-87.836402
132,"Detroit, Alabama",AL, Alabama,34.028160799999995,-88.1700368
134,"Dora, Alabama",AL, Alabama,33.728716999999996,-87.0902772
135,"Dothan, Alabama",AL, Alabama,31.223231300000002,-85.39048890000001
136,"Double Springs, Alabama",AL, Alabama,34.146491600000004,-87.40223859999999
137,"Douglas, Alabama",AL, Alabama,34.1737065,-86.3235926
138,"Dozier, Alabama",AL, Alabama,31.492108399999996,-86.3649582
140,"Dutton, Alabama",AL, Alabama,34.610918299999994,-85.91691999999999
143,"Eclectic, Alabama",AL, Alabama,32.6354093,-86.0344079
145,"Edwardsville, Alabama",AL, Alabama,33.70732720000001,-85.5091235
147,"Elba, Alabama",AL, Alabama,31.414610800000002,-86.0677243
148,"Elberta, Alabama",AL, Alabama,30.414364600000003,-87.5977615
149,"Eldridge, Alabama",AL, Alabama,33.922883500000005,-87.6172389
150,"Elkmont, Alabama",AL, Alabama,34.92897429999999,-86.9738959
151,"Elmore, Alabama",AL, Alabama,32.5387448,-86.3149712
152,"Emelle, Alabama",AL, Alabama,32.7292998,-88.3144755
154,"Enterprise, Alabama",AL, Alabama,31.315170799999997,-85.85521609999999
155,"Epes, Alabama",AL, Alabama,32.6904114,-88.1261339
156,"Ethelsville, Alabama",AL, Alabama,33.4156743,-88.21669920000001
157,"Eufaula, Alabama",AL, Alabama,31.8912717,-85.1454876
159,"Eutaw, Alabama",AL, Alabama,32.8406848,-87.88751450000001
160,"Eva, Alabama",AL, Alabama,34.3323178,-86.758888
161,"Evergreen, Alabama",AL, Alabama,31.433499400000002,-86.9569176
162,"Excel, Alabama",AL, Alabama,31.427943300000003,-87.34137309999998
163,"Fairfield, Alabama",AL, Alabama,33.4859402,-86.91193659999999
165,"Fairhope, Alabama",AL, Alabama,30.522971899999998,-87.9033261
167,"Falkville, Alabama",AL, Alabama,34.3684295,-86.90861600000001
168,"Faunsdale, Alabama",AL, Alabama,32.4598585,-87.5938938
169,"Fayette, Alabama",AL, Alabama,33.6845539,-87.8308522
172,"Five Points, Alabama",AL, Alabama,33.0181788,-85.35022509999999
173,"Flomaton, Alabama",AL, Alabama,31.000182000000002,-87.2608071
174,"Florala, Alabama",AL, Alabama,31.00518,-86.3280018
175,"Florence, Alabama",AL, Alabama,34.79981,-87.677251
176,"Foley, Alabama",AL, Alabama,30.406586800000003,-87.68359740000001
178,"Forkland, Alabama",AL, Alabama,32.6481893,-87.8833475
179,"Fort Deposit, Alabama",AL, Alabama,31.9845929,-86.5785856
180,"Fort Payne, Alabama",AL, Alabama,34.4442547,-85.7196893
181,"Franklin, Alabama",AL, Alabama,32.4784706,-85.80245620000001
183,"Frisco, Alabama",AL, Alabama,NA,NA
185,"Fruithurst, Alabama",AL, Alabama,33.730938200000004,-85.43384420000001
186,"Fulton, Alabama",AL, Alabama,31.7884881,-87.72722209999999
187,"Fultondale, Alabama",AL, Alabama,33.6048261,-86.79388
188,"Fyffe, Alabama",AL, Alabama,34.446754999999996,-85.9041396
189,"Gadsden, Alabama",AL, Alabama,34.014264000000004,-86.00663859999999
190,"Gainesville, Alabama",AL, Alabama,32.820964000000004,-88.158914
192,"Gantt, Alabama",AL, Alabama,31.4068339,-86.4841273
193,"Garden, Alabama",AL, Alabama,NA,NA
194,"Gardendale, Alabama",AL, Alabama,33.6601033,-86.8127702
195,"Gaylesville, Alabama",AL, Alabama,34.268426,-85.5569057
197,"Geneva, Alabama",AL, Alabama,31.0329572,-85.86382420000001
198,"Georgiana, Alabama",AL, Alabama,31.637102799999997,-86.7419175
199,"Geraldine, Alabama",AL, Alabama,34.35147979999999,-86.0008078
200,"Glen Allen, Alabama",AL, Alabama,33.915104299999996,-87.74168759999999
202,"Glenwood, Alabama",AL, Alabama,31.664603200000002,-86.1713444
205,"Goodwater, Alabama",AL, Alabama,33.065675,-86.05330129999999
206,"Gordo, Alabama",AL, Alabama,33.3201178,-87.90279620000001
207,"Gordon, Alabama",AL, Alabama,31.1412918,-85.09659649999999
209,"Goshen, Alabama",AL, Alabama,31.722935200000002,-86.1182882
212,"Grant, Alabama",AL, Alabama,34.5286985,-86.2533163
213,"Graysville, Alabama",AL, Alabama,33.62066110000001,-86.9713844
214,"Greensboro, Alabama",AL, Alabama,32.7045753,-87.59583959999999
215,"Greenville, Alabama",AL, Alabama,31.829597200000002,-86.6177517
217,"Grove Hill, Alabama",AL, Alabama,31.708768100000004,-87.77722179999999
218,"Guin, Alabama",AL, Alabama,33.9656594,-87.9147494
220,"Gulf Shores, Alabama",AL, Alabama,30.246036100000005,-87.70081929999999
221,"Guntersville, Alabama",AL, Alabama,34.3581473,-86.29470409999999
222,"Gurley, Alabama",AL, Alabama,34.701755799999994,-86.37582009999998
224,"Hackleburg, Alabama",AL, Alabama,34.27732,-87.8286423
227,"Haleyville, Alabama",AL, Alabama,34.226488,-87.62141329999999
228,"Hamilton, Alabama",AL, Alabama,34.142323499999996,-87.98864379999999
230,"Hanceville, Alabama",AL, Alabama,34.0606545,-86.767498
231,"Harpersville, Alabama",AL, Alabama,33.3439995,-86.43803570000001
232,"Hartford, Alabama",AL, Alabama,31.1023998,-85.6968778
233,"Hartselle, Alabama",AL, Alabama,34.4434282,-86.93528420000001
236,"Hayden, Alabama",AL, Alabama,33.8926003,-86.757773
237,"Hayneville, Alabama",AL, Alabama,32.1840315,-86.5802533
239,"Headland, Alabama",AL, Alabama,31.351284000000003,-85.3421559
241,"Heflin, Alabama",AL, Alabama,33.6489948,-85.5874584
242,"Helena, Alabama",AL, Alabama,33.296224,-86.84360040000001
243,"Henagar, Alabama",AL, Alabama,34.635084,-85.7671936
245,"Hillsboro, Alabama",AL, Alabama,34.639258,-87.1916834
249,"Hodges, Alabama",AL, Alabama,34.3270425,-87.9264233
253,"Holly Pond, Alabama",AL, Alabama,34.174263399999994,-86.616382
254,"Hollywood, Alabama",AL, Alabama,34.72425,-85.9724787
261,"Huntsville, Alabama",AL, Alabama,34.730368799999994,-86.5861037
262,"Hurtsboro, Alabama",AL, Alabama,32.2418146,-85.4163327
264,"Ider, Alabama",AL, Alabama,34.7142484,-85.68080309999999
268,"Jackson, Alabama",AL, Alabama,31.5090521,-87.89444350000001
269,"Jacksons' Gap, Alabama",AL, Alabama,32.8862364,-85.8116265
270,"Jacksonville, Alabama",AL, Alabama,33.8137125,-85.76135359999999
271,"Jasper, Alabama",AL, Alabama,33.8312185,-87.2775053
272,"Jemison, Alabama",AL, Alabama,32.9598451,-86.7466522
274,"Kansas, Alabama",AL, Alabama,33.9017737,-87.5519582
275,"Kellyton, Alabama",AL, Alabama,32.9798441,-86.033578
276,"Kennedy, Alabama",AL, Alabama,33.5870574,-87.98446750000001
277,"Killen, Alabama",AL, Alabama,34.862863700000005,-87.5375253
278,"Kimberly, Alabama",AL, Alabama,33.7734352,-86.8138832
280,"Kinston, Alabama",AL, Alabama,31.216004499999997,-86.17105790000001
284,"Lanett, Alabama",AL, Alabama,32.8683642305,-85.20061857569999
285,"Langston, Alabama",AL, Alabama,34.5389756,-86.0744234
286,"Leeds, Alabama",AL, Alabama,33.5481597,-86.54442879999999
287,"Leesburg, Alabama",AL, Alabama,34.1798177,-85.76135550000001
288,"Leighton, Alabama",AL, Alabama,34.700922999999996,-87.52891509999999
290,"Lester, Alabama",AL, Alabama,34.9906391,-87.1533469
292,"Lexington, Alabama",AL, Alabama,34.9692501,-87.3711316
295,"Lincoln, Alabama",AL, Alabama,33.6131588,-86.1183061
296,"Linden, Alabama",AL, Alabama,32.3062535,-87.7980665
297,"Lineville, Alabama",AL, Alabama,33.3106696,-85.7544051
299,"Lisman, Alabama",AL, Alabama,32.1687554,-88.28252509999999
301,"Livingston, Alabama",AL, Alabama,32.5843025,-88.1872475
302,"Loachapoka, Alabama",AL, Alabama,32.604300800000004,-85.5932854
303,"Lockhart, Alabama",AL, Alabama,31.0104576,-86.3496691
304,"Locust Fork, Alabama",AL, Alabama,33.9075992,-86.6152685
305,"Louisville, Alabama",AL, Alabama,31.7834963,-85.55577509999999
306,"Lowndesboro, Alabama",AL, Alabama,32.2751399,-86.61136579999999
307,"Loxley, Alabama",AL, Alabama,30.618247600000004,-87.7530454
308,"Luverne, Alabama",AL, Alabama,31.716545500000002,-86.26384920000001
309,"Lynn, Alabama",AL, Alabama,34.04704829999999,-87.54974
314,"Madison, Alabama",AL, Alabama,32.4237482,-86.22635629999999
316,"Magnolia Springs, Alabama",AL, Alabama,30.3996424,-87.7761001
318,"Malvern, Alabama",AL, Alabama,31.1393439,-85.51910050000001
319,"Maplesville, Alabama",AL, Alabama,32.7884608,-86.87165490000001
321,"Margaret, Alabama",AL, Alabama,33.6862124,-86.4749838
322,"Marion, Alabama",AL, Alabama,32.6323536,-87.3191655
325,"Mentone, Alabama",AL, Alabama,34.5795282,-85.5905204
328,"Midland, Alabama",AL, Alabama,NA,NA
329,"Midway, Alabama",AL, Alabama,32.0770977,-85.5221667
330,"Millbrook, Alabama",AL, Alabama,32.4798575,-86.36191629999999
332,"Millport, Alabama",AL, Alabama,33.56344779999999,-88.08141590000001
333,"Millry, Alabama",AL, Alabama,31.634049600000004,-88.3133487
335,"Mobile, Alabama",AL, Alabama,30.6943566,-88.04305409999999
336,"Monroeville, Alabama",AL, Alabama,31.527939899999996,-87.3247077
337,"Montevallo, Alabama",AL, Alabama,33.100674600000005,-86.86415579999999
338,"Montgomery, Alabama",AL, Alabama,32.366805199999995,-86.2999689
339,"Moody, Alabama",AL, Alabama,33.5909365,-86.49081679999999
341,"Mooresville, Alabama",AL, Alabama,34.628425,-86.8802819
342,"Morris, Alabama",AL, Alabama,33.7481576,-86.8086048
345,"Moulton, Alabama",AL, Alabama,34.4812062,-87.29335329999999
346,"Moundville, Alabama",AL, Alabama,32.9976242,-87.63000749999999
348,"Mount Vernon, Alabama",AL, Alabama,31.085177500000004,-88.01333249999999
350,"Mulga, Alabama",AL, Alabama,33.549828600000005,-86.97416120000001
351,"Munford, Alabama",AL, Alabama,33.5298282,-85.9508006
352,"Muscle Shoals, Alabama",AL, Alabama,34.7448112,-87.6675292
353,"Myrtlewood, Alabama",AL, Alabama,32.2504214,-87.9497371
357,"Natural Bridge, Alabama",AL, Alabama,34.0934355,-87.601965
358,"Nauvoo, Alabama",AL, Alabama,33.9895503,-87.48890329999999
360,"Needham, Alabama",AL, Alabama,31.9879272,-88.3366906
361,"Newbern, Alabama",AL, Alabama,32.593188399999995,-87.5327815
362,"New Brockton, Alabama",AL, Alabama,31.3857239,-85.92938609999999
363,"New Hope, Alabama",AL, Alabama,34.5370339,-86.3944307
366,"Newton, Alabama",AL, Alabama,31.335171600000002,-85.60521329999999
367,"Newville, Alabama",AL, Alabama,31.421837899999996,-85.337712
370,"Northport, Alabama",AL, Alabama,33.229007,-87.5772293
371,"Notasulga, Alabama",AL, Alabama,32.560690799999996,-85.6724538
373,"Oak Hill, Alabama",AL, Alabama,31.920982799999997,-87.0827629
374,"Oakman, Alabama",AL, Alabama,33.7134432,-87.3886157
375,"Odenville, Alabama",AL, Alabama,33.6773237,-86.3966481
376,"Ohatchee, Alabama",AL, Alabama,33.783432399999995,-86.0024703
377,"Oneonta, Alabama",AL, Alabama,33.9481537,-86.472764
379,"Opelika, Alabama",AL, Alabama,32.6454116,-85.3782795
380,"Opp, Alabama",AL, Alabama,31.2826685,-86.2555067
381,"Orange Beach, Alabama",AL, Alabama,30.294368100000003,-87.5735935
382,"Orrville, Alabama",AL, Alabama,32.3062505,-87.24554920000001
384,"Owens Cross Roads, Alabama",AL, Alabama,34.5881461,-86.4588768
386,"Ozark, Alabama",AL, Alabama,31.4590576,-85.64049320000001
387,"Paint Rock, Alabama",AL, Alabama,34.660644,-86.3288745
389,"Parrish, Alabama",AL, Alabama,33.73066420000001,-87.2844473
390,"Pelham, Alabama",AL, Alabama,33.285668699999995,-86.8099885
391,"Pell, Alabama",AL, Alabama,NA,NA
392,"Pennington, Alabama",AL, Alabama,32.2070888,-88.0561287
397,"Petrey, Alabama",AL, Alabama,31.8487645,-86.2077382
398,"Phenix, Alabama",AL, Alabama,NA,NA
399,"Phil Campbell, Alabama",AL, Alabama,34.3509299,-87.706418
401,"Piedmont, Alabama",AL, Alabama,33.9245454,-85.6113501
402,"Pike Road, Alabama",AL, Alabama,32.2843084,-86.10301690000001
403,"Pinckard, Alabama",AL, Alabama,31.311561199999996,-85.5529906
404,"Pine Apple, Alabama",AL, Alabama,31.872651,-86.9910942
405,"Pine Hill, Alabama",AL, Alabama,31.979594300000002,-87.5880561
408,"Pinson, Alabama",AL, Alabama,33.6889908,-86.68332290000001
409,"Pisgah, Alabama",AL, Alabama,34.68091679999999,-85.8477523
410,"Pleasant Grove, Alabama",AL, Alabama,34.9436942,-85.9216452
415,"Prattville, Alabama",AL, Alabama,32.4640245,-86.45969659999999
420,"Ragland, Alabama",AL, Alabama,33.74454420000001,-86.1558079
421,"Rainbow, Alabama",AL, Alabama,NA,NA
422,"Rainsville, Alabama",AL, Alabama,34.4942536,-85.84774940000001
423,"Ranburne, Alabama",AL, Alabama,33.5228885,-85.3446728
425,"Red Bay, Alabama",AL, Alabama,34.43982020000001,-88.1408747
427,"Red Level, Alabama",AL, Alabama,31.4071111,-86.61218609999999
429,"Reform, Alabama",AL, Alabama,33.378451,-88.01530079999999
431,"Repton, Alabama",AL, Alabama,31.409055100000003,-87.2391473
433,"River Falls, Alabama",AL, Alabama,31.352946799999998,-86.53912729999999
434,"Riverside, Alabama",AL, Alabama,33.6062145,-86.2044198
436,"Roanoke, Alabama",AL, Alabama,33.1512313,-85.37217079999999
437,"Robertsdale, Alabama",AL, Alabama,30.5538048,-87.71193240000001
438,"Rockford, Alabama",AL, Alabama,32.889568100000005,-86.2196936
441,"Rogersville, Alabama",AL, Alabama,34.8256425,-87.2947417
443,"Russellville, Alabama",AL, Alabama,34.5078726,-87.72864320000001
444,"Rutledge, Alabama",AL, Alabama,31.730433899999998,-86.3096846
446,"Samson, Alabama",AL, Alabama,31.112953899999997,-86.04605179999999
449,"Saraland, Alabama",AL, Alabama,30.820742,-88.07055559999999
451,"Satsuma, Alabama",AL, Alabama,30.853240999999997,-88.0561106
452,"Scottsboro, Alabama",AL, Alabama,34.672306899999995,-86.0341463
453,"Section, Alabama",AL, Alabama,34.5789747,-85.986644
454,"Selma, Alabama",AL, Alabama,32.4073589,-87.0211007
455,"Semmes, Alabama",AL, Alabama,30.7782432,-88.25917259999999
456,"Sheffield, Alabama",AL, Alabama,34.76508870000001,-87.6986407
459,"Shorter, Alabama",AL, Alabama,32.3948615,-85.91690200000001
460,"Silas, Alabama",AL, Alabama,31.7654349,-88.32918409999999
461,"Silverhill, Alabama",AL, Alabama,30.5454715,-87.7516559
463,"Sipsey, Alabama",AL, Alabama,33.82482720000001,-87.0861125
465,"Slocomb, Alabama",AL, Alabama,31.1082335,-85.594378
469,"Somerville, Alabama",AL, Alabama,34.4731491,-86.798612
472,"Spanish Fort, Alabama",AL, Alabama,30.674912699999997,-87.9152724
474,"Springville, Alabama",AL, Alabama,33.775099700000005,-86.4716512
478,"Steele, Alabama",AL, Alabama,33.9398201,-86.2016435
480,"Stevenson, Alabama",AL, Alabama,34.8686933,-85.8394199
483,"Sulligent, Alabama",AL, Alabama,33.901773799999994,-88.1344776
484,"Sumiton, Alabama",AL, Alabama,33.755660600000006,-87.0499992
485,"Summerdale, Alabama",AL, Alabama,30.487695399999996,-87.6997094
487,"Sweet Water, Alabama",AL, Alabama,32.0973707,-87.8675103
488,"Sylacauga, Alabama",AL, Alabama,33.1731716,-86.2516406
489,"Sylvania, Alabama",AL, Alabama,34.562307700000005,-85.8124715
491,"Talladega, Alabama",AL, Alabama,33.4359416,-86.1058048
493,"Tallassee, Alabama",AL, Alabama,32.5359683,-85.8932923
497,"Thomaston, Alabama",AL, Alabama,32.266531199999996,-87.62528259999999
498,"Thomasville, Alabama",AL, Alabama,31.9134859,-87.73583670000001
499,"Thorsby, Alabama",AL, Alabama,32.915679600000004,-86.7158178
502,"Creek, Alabama",AL, Alabama,NA,NA
503,"Toxey, Alabama",AL, Alabama,31.912929700000003,-88.30946479999999
504,"Trafford, Alabama",AL, Alabama,33.8181563,-86.7427712
506,"Trinity, Alabama",AL, Alabama,34.6067588,-87.08834590000001
507,"Troy, Alabama",AL, Alabama,31.808767800000002,-85.969951
508,"Trussville, Alabama",AL, Alabama,33.6198251,-86.60887559999999
509,"Tuscaloosa, Alabama",AL, Alabama,33.2098407,-87.5691735
510,"Tuscumbia, Alabama",AL, Alabama,34.7312005,-87.70253000000001
511,"Tuskegee, Alabama",AL, Alabama,32.4240286,-85.6916195
513,"Union, Alabama",AL, Alabama,32.988181,-87.91501600000001
514,"Union Grove, Alabama",AL, Alabama,34.4017589,-86.44915379999999
515,"Union Springs, Alabama",AL, Alabama,32.144315999999996,-85.7149495
516,"Union, Alabama",AL, Alabama,32.988181,-87.91501600000001
518,"Valley, Alabama",AL, Alabama,32.818740600000005,-85.17938520000001
520,"Valley Head, Alabama",AL, Alabama,34.5689732,-85.6149654
521,"Vance, Alabama",AL, Alabama,33.1742847,-87.2336092
523,"Vernon, Alabama",AL, Alabama,33.757054100000005,-88.1089185
525,"Vina, Alabama",AL, Alabama,34.376487299999994,-88.0586497
526,"Vincent, Alabama",AL, Alabama,33.3845537,-86.4119241
528,"Vredenburgh, Alabama",AL, Alabama,31.8284857,-87.3216563
529,"Wadley, Alabama",AL, Alabama,33.121508899999995,-85.5663432
531,"Walnut Grove, Alabama",AL, Alabama,34.0656522,-86.30636949999999
532,"Warrior, Alabama",AL, Alabama,33.8142682,-86.8094394
533,"Waterloo, Alabama",AL, Alabama,34.9181425,-88.064203
534,"Waverly, Alabama",AL, Alabama,32.735408,-85.5791191
535,"Weaver, Alabama",AL, Alabama,33.752045700000004,-85.81135429999999
536,"Webb, Alabama",AL, Alabama,31.2604534,-85.27326579999999
537,"Wedowee, Alabama",AL, Alabama,33.3090047,-85.484675
539,"West Blocton, Alabama",AL, Alabama,33.118174800000006,-87.1249954
541,"Westover, Alabama",AL, Alabama,33.3495548,-86.53581590000002
543,"Wetumpka, Alabama",AL, Alabama,32.543744800000006,-86.2119127
548,"Wilsonville, Alabama",AL, Alabama,33.234281,-86.4835916
549,"Wilton, Alabama",AL, Alabama,33.0787308,-86.88165620000001
550,"Winfield, Alabama",AL, Alabama,33.928993,-87.8172457
551,"Woodland, Alabama",AL, Alabama,33.3742812,-85.39967299999999
552,"Woodstock, Alabama",AL, Alabama,33.2067835,-87.1499961
553,"Woodville, Alabama",AL, Alabama,34.6278654,-86.2744286
555,"York, Alabama",AL, Alabama,32.4862491,-88.2964183
556,"Adak, Alaska",AK, Alaska,51.88,-176.65805559999998
559,"Akiak, Alaska",AK, Alaska,60.91222220000001,-161.2138889
560,"Akutan, Alaska",AK, Alaska,54.135555599999996,-165.7730556
561,"Alakanuk, Alaska",AK, Alaska,62.688888899999995,-164.61527780000003
563,"Aleknagik, Alaska",AK, Alaska,59.2730556,-158.61777780000003
564,"Allakaket, Alaska",AK, Alaska,66.5655556,-152.6455556
565,"Ambler, Alaska",AK, Alaska,67.0861111,-157.8513889
566,"Anaktuvuk Pass, Alaska",AK, Alaska,68.1433333,-151.7358333
568,"Anderson, Alaska",AK, Alaska,64.3441667,-149.18694440000002
569,"Angoon, Alaska",AK, Alaska,57.5033333,-134.5838889
570,"Aniak, Alaska",AK, Alaska,61.5783333,-159.5222222
571,"Anvik, Alaska",AK, Alaska,62.656111100000004,-160.2066667
573,"Atka, Alaska",AK, Alaska,52.1961111,-174.20055559999997
575,"Atqasuk, Alaska",AK, Alaska,70.4691667,-157.39944440000002
576,"Barrow, Alaska",AK, Alaska,71.2905556,-156.7886111
579,"Bethel, Alaska",AK, Alaska,60.792222200000005,-161.7558333
580,"Bettles, Alaska",AK, Alaska,66.9188889,-151.5161111
582,"Brevig Mission, Alaska",AK, Alaska,65.3347222,-166.4891667
583,"Buckland, Alaska",AK, Alaska,65.97972220000001,-161.1230556
589,"Chefornak, Alaska",AK, Alaska,60.16,-164.2658333
590,"Chevak, Alaska",AK, Alaska,61.527777799999996,-165.5863889
593,"Chignik, Alaska",AK, Alaska,56.295277799999994,-158.40222219999998
601,"Clark's Point, Alaska",AK, Alaska,58.8441667,-158.55083330000002
602,"Coffman Cove, Alaska",AK, Alaska,56.0138889,-132.8277778
604,"Cold Bay, Alaska",AK, Alaska,55.1858333,-162.7211111
609,"Cordova, Alaska",AK, Alaska,60.542777799999996,-145.7575
610,"Craig, Alaska",AK, Alaska,55.476388899999996,-133.1483333
612,"Deering, Alaska",AK, Alaska,66.0755556,-162.71722219999998
613,"Delta Junction, Alaska",AK, Alaska,64.03777779999999,-145.7322222
615,"Dillingham, Alaska",AK, Alaska,59.03972220000001,-158.4575
618,"Eagle, Alaska",AK, Alaska,64.78805559999999,-141.2
